Rk,Player,Sh,Cmp,SCA,GCA,CrdY,Touches,Tkl,Date,Age,Nation,Team,Team.1,Opp,Comp,Result,Start,Min,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_PKm,Standard_Sh,Standard_G/Sh,Standard_G/SoT,Standard_SoT,Standard_SoT%,Standard_Dist,Standard_FK,Total_Cmp,Total_Att,Total_Cmp%,Total_KP,Total_2025-01-03 00:00:00,Total_PPA,Total_CrsPA,Total_PrgP,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Long_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,SCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Blocks_Int,Blocks_Tkl+Int,Blocks_Clr,Blocks_Err,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Pos.,Performance_Match Report
11,David Raya,0,28,0,0,0,38,0,2024-08-17,28-337,es ESP,Arsenal,,Wolves,eng Premier League,W 2-0,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,28,37,75.7,0,2,0,0,0,782,589,4,4,100.0,16,16,100.0,8,17,47.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,30,37,1,0,0,38,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,Match Report
12,Gabriel Jesus,0,4,0,0,1,7,1,2024-08-17,27-136,br BRA,Arsenal,,Wolves,eng Premier League,W 2-0,N,6,0,0,0,0,0,0,0,0,,,0,,,0,4,4,100.0,0,0,0,0,0,33,0,4,4,100.0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,2,4,0,7,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,0,0,1,0,0,1,0,FW,Match Report
13,Bukayo Saka,5,20,7,1,1,38,2,2024-08-17,22-347,eng ENG,Arsenal,,Wolves,eng Premier League,W 2-0,Y,79,1,1,2,1,0,0,0,5,0.2,0.33,3,60.0,17.7,0,20,25,80.0,5,1,2,1,5,343,141,10,11,90.9,9,10,90.0,1,3,33.3,7,5,2,0,0,0,0,1,1,0,0,0,0,0,38,1,1,12,26,12,38,2,2,0,1,1,0,0,,0,1,0,1,0,2,1,0,1,0,0,2,2,"FW,MF",Match Report
14,Kai Havertz,5,14,3,1,0,40,1,2024-08-17,25-067,de GER,Arsenal,,Wolves,eng Premier League,W 2-0,Y,90,1,1,2,1,0,0,0,5,0.2,1.0,1,20.0,14.1,0,14,18,77.8,2,1,2,0,5,201,57,11,14,78.6,2,3,66.7,1,1,100.0,3,2,0,0,1,0,0,1,1,0,0,0,0,0,40,3,8,13,20,9,40,1,1,0,1,0,0,2,0.0,2,2,0,2,1,2,2,0,0,0,0,2,3,"FW,MF",Match Report
15,Declan Rice,1,28,4,0,1,41,1,2024-08-24,25-223,eng ENG,Arsenal,@,Aston Villa,eng Premier League,W 2-0,Y,90,0,0,0,0,0,0,0,1,0.0,0.0,1,100.0,17.5,0,28,33,84.8,1,8,1,0,8,575,242,11,12,91.7,11,11,100.0,5,8,62.5,4,3,0,1,0,0,0,0,0,0,0,0,0,0,41,3,6,22,13,2,41,1,1,0,1,0,1,3,33.3,2,1,1,0,1,2,2,0,1,0,0,1,0,MF,Match Report
16,Ben White,0,61,0,0,0,71,0,2024-08-24,26-321,eng ENG,Arsenal,@,Aston Villa,eng Premier League,W 2-0,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,61,67,91.0,0,5,1,0,8,920,300,35,37,94.6,24,27,88.9,1,2,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2,9,46,17,2,71,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,3,0,0,0,0,1,0,DF,Match Report
17,Leandro Trossard,3,4,1,1,0,13,1,2024-08-24,29-264,be BEL,Arsenal,@,Aston Villa,eng Premier League,W 2-0,N,26,1,0,1,1,0,0,0,3,0.33,1.0,1,33.3,22.8,0,4,6,66.7,0,1,1,0,2,84,43,2,3,66.7,1,1,100.0,1,1,100.0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,13,0,1,3,9,4,13,1,1,0,1,0,1,2,50.0,1,0,0,0,0,1,0,0,0,0,0,0,0,FW,Match Report
18,Jurriën Timber,0,33,0,0,0,46,1,2024-08-24,23-068,nl NED,Arsenal,@,Aston Villa,eng Premier League,W 2-0,Y,78,0,0,0,0,0,0,0,0,,,0,,,0,33,40,82.5,0,2,0,0,2,540,73,14,16,87.5,18,21,85.7,1,2,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2,9,31,6,1,46,1,1,0,1,0,0,0,,0,0,0,0,0,1,1,0,0,0,0,1,0,DF,Match Report
19,Gabriel Martinelli,0,15,3,0,0,24,0,2024-08-24,23-067,br BRA,Arsenal,@,Aston Villa,eng Premier League,W 2-0,Y,64,0,0,0,0,0,0,0,0,,,0,,,0,15,21,71.4,2,0,0,0,0,254,15,10,11,90.9,3,6,50.0,2,2,100.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,24,0,4,6,15,5,24,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,"FW,MF",Match Report
20,Thomas Partey,2,54,0,0,0,69,2,2024-08-24,31-072,gh GHA,Arsenal,@,Aston Villa,eng Premier League,W 2-0,Y,90,1,0,1,1,0,0,0,2,0.5,1.0,1,50.0,25.0,0,54,61,88.5,0,5,2,0,7,850,197,27,27,100.0,24,26,92.3,2,5,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,1,6,46,17,0,69,2,1,0,1,1,2,5,40.0,3,0,0,0,1,3,2,0,0,0,0,3,0,"MF,DF",Match Report
21,Gabriel Magalhães,0,77,0,0,1,94,0,2024-08-24,26-249,br BRA,Arsenal,@,Aston Villa,eng Premier League,W 2-0,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,77,83,92.8,0,3,2,0,6,1326,368,34,35,97.1,39,42,92.9,4,6,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,12,39,51,5,0,94,0,0,0,0,0,0,0,,0,5,3,2,1,1,3,1,1,0,0,0,0,DF,Match Report
22,Martin Ødegaard,1,44,4,1,1,62,2,2024-08-24,25-251,no NOR,Arsenal,@,Aston Villa,eng Premier League,W 2-0,Y,90,0,0,0,0,0,0,0,1,0.0,,0,0.0,12.3,0,44,53,83.0,2,7,1,0,8,613,98,28,29,96.6,16,21,76.2,0,1,0.0,4,4,0,0,0,0,0,1,1,0,0,0,0,0,62,0,2,27,33,8,62,2,1,0,1,1,1,1,100.0,0,0,0,0,1,3,0,0,1,0,0,1,1,MF,Match Report
23,William Saliba,0,89,0,0,0,100,5,2024-08-24,23-153,fr FRA,Arsenal,@,Aston Villa,eng Premier League,W 2-0,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,89,90,98.9,0,3,0,0,3,1552,363,34,35,97.1,52,52,100.0,3,3,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5,39,61,1,0,100,5,1,3,2,0,0,0,,0,1,0,1,1,6,4,0,0,0,0,3,1,DF,Match Report
24,David Raya,0,25,0,0,0,31,0,2024-08-24,28-344,es ESP,Arsenal,@,Aston Villa,eng Premier League,W 2-0,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,25,29,86.2,0,1,0,0,0,542,316,9,9,100.0,13,13,100.0,3,7,42.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,21,30,1,0,0,31,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,0,0,0,0,0,GK,Match Report
25,Riccardo Calafiori,0,5,0,0,0,9,0,2024-08-24,22-097,it ITA,Arsenal,@,Aston Villa,eng Premier League,W 2-0,N,12,0,0,0,0,0,0,0,0,,,0,,,0,5,6,83.3,0,0,0,0,0,86,44,2,2,100.0,2,3,66.7,1,1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,2,0,0,9,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,0,0,0,0,0,1,0,DF,Match Report
26,Bukayo Saka,1,28,4,2,0,42,3,2024-08-24,22-354,eng ENG,Arsenal,@,Aston Villa,eng Premier League,W 2-0,Y,87,0,1,1,0,0,0,0,1,0.0,0.0,1,100.0,15.7,0,28,32,87.5,2,0,3,0,3,339,70,23,25,92.0,5,7,71.4,0,0,,4,4,0,0,0,0,0,2,2,0,0,0,0,0,42,0,2,3,37,6,42,3,2,1,0,2,2,2,100.0,0,2,0,2,0,3,0,0,0,0,0,0,4,"FW,MF",Match Report
27,Reiss Nelson,0,0,0,0,0,2,1,2024-08-24,24-258,eng ENG,Arsenal,@,Aston Villa,eng Premier League,W 2-0,N,3,0,0,0,0,0,0,0,0,,,0,,,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,2,1,0,0,1,0,0,1,0.0,1,0,0,0,0,1,1,0,0,0,0,1,1,FW,Match Report
28,Kai Havertz,1,20,2,0,0,31,1,2024-08-24,25-074,de GER,Arsenal,@,Aston Villa,eng Premier League,W 2-0,Y,90,0,0,0,0,0,0,0,1,0.0,,0,0.0,5.2,0,20,23,87.0,0,0,0,0,2,263,48,15,17,88.2,5,6,83.3,0,0,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,31,0,4,9,18,4,31,1,1,1,0,0,0,2,0.0,2,0,0,0,1,2,0,0,0,0,0,4,1,"FW,MF",Match Report
29,Declan Rice,1,13,1,0,2,19,0,2024-08-31,25-230,eng ENG,Arsenal,,Brighton,eng Premier League,D 1-1,Y,48,0,0,0,0,0,0,0,1,0.0,,0,0.0,16.0,0,13,15,86.7,0,1,0,0,2,184,37,8,8,100.0,4,4,100.0,0,2,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,19,0,1,7,11,2,19,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,2,1,1,2,0,MF,Match Report
30,Ben White,1,20,1,0,0,44,3,2024-08-31,26-328,eng ENG,Arsenal,,Brighton,eng Premier League,D 1-1,Y,90,0,0,0,0,0,0,0,1,0.0,,0,0.0,16.3,0,20,28,71.4,0,3,0,0,3,364,83,9,10,90.0,10,13,76.9,1,3,33.3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,44,8,19,18,7,1,44,3,2,1,1,1,3,6,50.0,3,2,1,1,2,5,6,0,0,0,0,0,0,DF,Match Report
31,Leandro Trossard,1,8,2,0,0,23,1,2024-08-31,29-271,be BEL,Arsenal,,Brighton,eng Premier League,D 1-1,Y,58,0,0,0,0,0,0,0,1,0.0,0.0,1,100.0,18.3,0,8,14,57.1,1,1,2,1,1,132,53,3,4,75.0,3,4,75.0,1,2,50.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,23,0,1,9,14,3,23,1,1,0,1,0,0,1,0.0,1,2,0,2,1,2,0,0,0,0,0,0,1,FW,Match Report
32,Jurriën Timber,0,17,2,1,1,31,2,2024-08-31,23-075,nl NED,Arsenal,,Brighton,eng Premier League,D 1-1,Y,79,0,0,0,0,0,0,0,0,,,0,,,0,17,21,81.0,1,1,0,0,1,280,97,9,11,81.8,7,9,77.8,1,1,100.0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,31,4,12,14,6,2,31,2,2,1,1,0,1,1,100.0,0,1,1,0,1,3,3,0,1,0,0,2,0,DF,Match Report
33,Gabriel Martinelli,0,3,0,0,0,5,0,2024-08-31,23-074,br BRA,Arsenal,,Brighton,eng Premier League,D 1-1,N,17,0,0,0,0,0,0,0,0,,,0,,,0,3,4,75.0,0,0,0,0,0,18,9,2,3,66.7,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,3,0,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,"FW,MF",Match Report
34,Oleksandr Zinchenko,0,1,0,0,0,3,0,2024-08-31,27-260,ua UKR,Arsenal,,Brighton,eng Premier League,D 1-1,N,11,0,0,0,0,0,0,0,0,,,0,,,0,1,3,33.3,0,0,0,0,0,22,0,0,1,0.0,1,1,100.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,"DF,MF",Match Report
35,Thomas Partey,0,19,1,0,1,34,1,2024-08-31,31-079,gh GHA,Arsenal,,Brighton,eng Premier League,D 1-1,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,19,25,76.0,0,0,0,0,1,371,160,7,9,77.8,9,10,90.0,3,6,50.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,34,3,15,18,2,0,34,1,1,0,0,1,1,3,33.3,2,3,2,1,5,6,0,0,1,0,0,2,1,"MF,DF",Match Report
36,Gabriel Magalhães,1,31,2,0,0,45,1,2024-08-31,26-256,br BRA,Arsenal,,Brighton,eng Premier League,D 1-1,Y,90,0,0,0,0,0,0,0,1,0.0,,0,0.0,3.5,0,31,33,93.9,2,2,0,0,1,661,234,15,15,100.0,8,9,88.9,7,7,100.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,45,7,19,23,3,2,45,1,1,0,1,0,1,2,50.0,1,2,2,0,1,2,4,0,0,0,0,2,1,DF,Match Report
37,Martin Ødegaard,1,9,1,0,0,24,2,2024-08-31,25-258,no NOR,Arsenal,,Brighton,eng Premier League,D 1-1,Y,73,0,0,0,0,0,0,0,1,0.0,0.0,1,100.0,10.6,0,9,19,47.4,1,2,1,0,3,118,43,7,13,53.8,2,4,50.0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24,1,4,13,8,5,24,2,1,1,1,0,0,1,0.0,1,0,0,0,0,2,0,0,0,0,0,0,1,MF,Match Report
38,William Saliba,0,48,2,0,0,62,5,2024-08-31,23-160,fr FRA,Arsenal,,Brighton,eng Premier League,D 1-1,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,48,51,94.1,0,1,1,0,2,818,164,24,24,100.0,22,23,95.7,2,2,100.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,62,4,28,30,4,0,62,5,2,3,2,0,4,4,100.0,0,1,1,0,2,7,2,0,0,0,0,0,0,DF,Match Report
39,David Raya,0,19,0,0,1,43,0,2024-08-31,28-351,es ESP,Arsenal,,Brighton,eng Premier League,D 1-1,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,19,41,46.3,0,1,1,0,1,688,561,2,2,100.0,7,7,100.0,10,31,32.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,27,40,3,0,0,43,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,GK,Match Report
40,Riccardo Calafiori,0,3,0,0,0,8,0,2024-08-31,22-104,it ITA,Arsenal,,Brighton,eng Premier League,D 1-1,N,32,0,0,0,0,0,0,0,0,,,0,,,0,3,4,75.0,0,0,0,0,0,51,0,1,2,50.0,2,2,100.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,5,3,0,0,8,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,0,0,0,1,0,DF,Match Report
41,Bukayo Saka,4,13,5,1,0,41,2,2024-08-31,22-361,eng ENG,Arsenal,,Brighton,eng Premier League,D 1-1,Y,90,0,1,1,0,0,0,0,4,0.0,0.0,3,75.0,9.1,0,13,25,52.0,1,0,0,0,1,188,57,9,12,75.0,3,7,42.9,1,4,25.0,5,2,0,3,0,0,0,1,1,0,0,0,0,0,41,0,9,10,23,9,41,2,1,2,0,0,2,4,50.0,2,3,0,3,0,2,1,0,0,0,0,1,2,"FW,MF",Match Report
42,Kai Havertz,2,11,3,0,0,26,0,2024-08-31,25-081,de GER,Arsenal,,Brighton,eng Premier League,D 1-1,Y,90,1,0,1,1,0,0,0,2,0.5,0.5,2,100.0,20.1,0,11,13,84.6,2,0,1,1,3,149,58,6,6,100.0,4,5,80.0,1,1,100.0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,26,1,7,11,9,4,26,0,0,0,0,0,0,0,,0,1,1,0,0,0,2,1,0,0,0,1,1,"FW,MF",Match Report
43,Ben White,0,31,0,0,0,48,2,2024-09-15,26-343,eng ENG,Arsenal,@,Tottenham,eng Premier League,W 1-0,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,31,38,81.6,0,1,1,0,1,515,202,12,15,80.0,15,16,93.8,2,5,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,4,14,24,10,0,48,2,1,2,0,0,2,3,66.7,1,0,0,0,2,4,2,0,0,0,0,1,1,DF,Match Report
44,Leandro Trossard,1,13,2,0,0,22,1,2024-09-15,29-286,be BEL,Arsenal,@,Tottenham,eng Premier League,W 1-0,Y,79,0,0,0,0,0,0,0,1,0.0,,0,0.0,16.5,0,13,17,76.5,2,2,2,0,4,265,163,3,3,100.0,6,8,75.0,3,4,75.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,22,1,8,7,7,1,22,1,1,0,1,0,0,1,0.0,1,0,0,0,1,2,0,0,0,0,0,0,2,FW,Match Report
45,Jurriën Timber,1,17,1,0,1,47,3,2024-09-15,23-090,nl NED,Arsenal,@,Tottenham,eng Premier League,W 1-0,Y,90,0,0,0,0,0,0,0,1,0.0,,0,0.0,14.0,0,17,33,51.5,0,1,0,0,3,265,114,6,8,75.0,10,15,66.7,0,3,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,47,4,21,15,11,3,47,3,2,2,0,1,1,2,50.0,1,2,1,1,1,4,3,0,1,0,0,2,0,DF,Match Report
46,Jorginho,0,19,1,0,1,28,1,2024-09-15,32-270,it ITA,Arsenal,@,Tottenham,eng Premier League,W 1-0,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,19,24,79.2,0,1,0,0,1,348,109,5,8,62.5,11,11,100.0,2,3,66.7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,28,1,11,13,5,0,28,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0,1,1,0,0,2,1,MF,Match Report
47,Gabriel Martinelli,1,15,3,0,0,35,3,2024-09-15,23-089,br BRA,Arsenal,@,Tottenham,eng Premier League,W 1-0,Y,79,0,0,0,0,0,0,0,1,0.0,0.0,1,100.0,14.6,0,15,23,65.2,2,2,1,1,2,230,81,9,12,75.0,4,6,66.7,1,2,50.0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,35,2,8,12,16,5,35,3,3,0,1,2,2,2,100.0,0,2,0,2,0,3,3,0,0,0,0,1,1,"FW,MF",Match Report
48,Thomas Partey,0,17,0,0,0,34,3,2024-09-15,31-094,gh GHA,Arsenal,@,Tottenham,eng Premier League,W 1-0,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,17,21,81.0,0,3,1,0,1,306,54,10,12,83.3,5,6,83.3,2,3,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,8,21,11,2,0,34,3,1,3,0,0,1,1,100.0,0,1,1,0,2,5,4,0,0,0,0,0,2,"MF,DF",Match Report
49,Gabriel Magalhães,1,20,0,0,0,39,2,2024-09-15,26-271,br BRA,Arsenal,@,Tottenham,eng Premier League,W 1-0,Y,90,1,0,1,1,0,0,0,1,1.0,1.0,1,100.0,4.5,0,20,25,80.0,0,1,0,0,0,411,158,6,7,85.7,11,12,91.7,3,5,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,11,27,8,4,2,39,2,0,2,0,0,1,2,50.0,1,3,2,1,1,3,8,0,0,0,0,0,0,DF,Match Report
50,Ethan Nwaneri,0,3,0,0,0,7,0,2024-09-15,17-178,eng ENG,Arsenal,@,Tottenham,eng Premier League,W 1-0,N,5,0,0,0,0,0,0,0,0,,,0,,,0,3,5,60.0,0,1,0,0,1,41,11,2,2,100.0,1,1,100.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,4,1,0,7,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0,0,0,0,0,0,"FW,MF",Match Report
51,William Saliba,0,34,1,0,1,44,2,2024-09-15,23-175,fr FRA,Arsenal,@,Tottenham,eng Premier League,W 1-0,Y,90,0,0,0,0,0,0,0,0,,,0,,,0,34,35,97.1,0,1,0,0,2,652,174,6,6,100.0,24,24,100.0,2,3,66.7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,44,6,26,18,1,1,44,2,1,2,0,0,1,1,100.0,0,2,0,2,0,2,3,0,1,0,0,2,2,DF,Match Report
